,no_of_words,length_of_text,sum_of_digits,longest_word
65,0.14210526315789473,0.16629955947136565,0.3191489361702128,0.3235294117647059
66,0.12105263157894737,0.13215859030837007,0.0,0.2647058823529412
67,0.13157894736842105,0.17511013215859034,0.44680851063829785,0.5
68,0.08421052631578947,0.08370044052863437,0.0,0.20588235294117646
69,0.042105263157894736,0.03524229074889868,0.0,0.14705882352941177
70,0.042105263157894736,0.04845814977973569,0.0,0.14705882352941177
71,0.02631578947368421,0.02973568281938326,0.0,0.23529411764705882
72,0.05789473684210526,0.047356828193832606,0.0,0.2647058823529412
73,0.04736842105263158,0.04405286343612336,0.0,0.2647058823529412
74,0.02631578947368421,0.019823788546255508,0.0,0.11764705882352941
75,0.04736842105263158,0.045154185022026436,0.0,0.20588235294117646
76,0.07368421052631578,0.07819383259911895,0.0,0.2647058823529412
77,0.05789473684210526,0.052863436123348026,0.0,0.20588235294117646
78,0.042105263157894736,0.04405286343612336,0.0,0.20588235294117646
79,0.08947368421052632,0.0814977973568282,0.0,0.20588235294117646
80,0.02631578947368421,0.022026431718061675,0.0,0.14705882352941177
81,0.042105263157894736,0.03303964757709252,0.0,0.11764705882352941
82,0.05263157894736842,0.03303964757709252,0.0,0.11764705882352941
83,0.04736842105263158,0.03744493392070485,0.0,0.14705882352941177
84,0.015789473684210527,0.013215859030837003,0.0,0.11764705882352941
85,0.06315789473684211,0.058370044052863446,0.0,0.20588235294117646
86,0.1368421052631579,0.13105726872246698,0.02127659574468085,0.20588235294117646
87,0.17368421052631577,0.1563876651982379,0.0,0.23529411764705882
88,0.05263157894736842,0.04405286343612336,0.0,0.20588235294117646
89,0.042105263157894736,0.04295154185022027,0.0,0.23529411764705882
90,0.06315789473684211,0.06607929515418504,0.0,0.2647058823529412
91,0.21052631578947367,0.21255506607929517,0.0425531914893617,0.3235294117647059
92,0.1368421052631579,0.15308370044052866,0.02127659574468085,0.23529411764705882
93,0.11578947368421053,0.15088105726872247,0.46808510638297873,0.4117647058823529
94,0.09999999999999999,0.1156387665198238,0.06382978723404255,0.2647058823529412
95,0.1368421052631579,0.1718061674008811,0.3829787234042553,0.2647058823529412
96,0.031578947368421054,0.0341409691629956,0.0,0.23529411764705882
97,0.06315789473684211,0.05396475770925111,0.0,0.1764705882352941
98,0.19473684210526315,0.19383259911894274,0.0,0.3529411764705882
99,0.03684210526315789,0.03193832599118943,0.0,0.2647058823529412
100,0.06315789473684211,0.060572687224669616,0.0,0.20588235294117646
101,0.11052631578947368,0.08700440528634362,0.0,0.14705882352941177
102,0.08947368421052632,0.0814977973568282,0.02127659574468085,0.20588235294117646
103,0.13157894736842105,0.17400881057268724,0.02127659574468085,0.4411764705882353
104,0.19999999999999998,0.19933920704845817,0.0,0.2647058823529412
105,0.05263157894736842,0.04625550660792952,0.0,0.11764705882352941
106,0.08947368421052632,0.1024229074889868,0.0,0.2647058823529412
107,0.05789473684210526,0.045154185022026436,0.0,0.14705882352941177
108,0.07894736842105263,0.0881057268722467,0.0,0.3235294117647059
109,0.12631578947368421,0.12444933920704848,0.0,0.1764705882352941
110,0.03684210526315789,0.030837004405286344,0.0,0.14705882352941177
111,0.042105263157894736,0.04185022026431719,0.0,0.23529411764705882
112,0.031578947368421054,0.03193832599118943,0.0,0.1764705882352941
113,0.12631578947368421,0.10352422907488988,0.02127659574468085,0.1764705882352941
114,0.1368421052631579,0.17290748898678415,0.46808510638297873,0.3235294117647059
115,0.14210526315789473,0.15528634361233482,0.0,0.23529411764705882
116,0.15789473684210525,0.1696035242290749,0.02127659574468085,0.2647058823529412
117,0.12631578947368421,0.16629955947136565,0.46808510638297873,0.4117647058823529
118,0.06315789473684211,0.07709251101321588,0.0,0.23529411764705882
119,0.08947368421052632,0.09251101321585904,0.0,0.23529411764705882
120,0.07894736842105263,0.1563876651982379,0.7234042553191489,0.3235294117647059
121,0.13157894736842105,0.170704845814978,0.5531914893617021,0.3235294117647059
122,0.05263157894736842,0.056167400881057275,0.0,0.20588235294117646
123,0.12105263157894737,0.1696035242290749,0.46808510638297873,0.3235294117647059
124,0.06315789473684211,0.05506607929515419,0.0425531914893617,0.14705882352941177
125,0.042105263157894736,0.04185022026431719,0.0,0.20588235294117646
126,0.021052631578947368,0.019823788546255508,0.0,0.14705882352941177
127,0.25789473684210523,0.2665198237885463,0.0,0.2647058823529412
128,0.02631578947368421,0.022026431718061675,0.0,0.14705882352941177
129,0.14210526315789473,0.1156387665198238,0.0,0.1764705882352941
130,0.03684210526315789,0.02863436123348018,0.0,0.11764705882352941
131,0.015789473684210527,0.007709251101321586,0.0,0.11764705882352941
132,0.031578947368421054,0.0407488986784141,0.0,0.29411764705882354
133,0.021052631578947368,0.025330396475770928,0.0,0.23529411764705882
134,0.1368421052631579,0.13656387665198239,0.1702127659574468,0.23529411764705882
135,0.14736842105263157,0.1762114537444934,0.2765957446808511,0.2647058823529412
136,0.04736842105263158,0.039647577092511016,0.0,0.20588235294117646
137,0.042105263157894736,0.03524229074889868,0.0,0.14705882352941177
138,0.04736842105263158,0.04845814977973569,0.0,0.29411764705882354
139,0.1631578947368421,0.1685022026431718,0.10638297872340426,0.23529411764705882
140,0.10526315789473684,0.09251101321585904,0.0,0.1764705882352941
141,0.04736842105263158,0.0341409691629956,0.0,0.11764705882352941
142,0.02631578947368421,0.027533039647577095,0.0,0.20588235294117646
143,0.1368421052631579,0.1696035242290749,0.0425531914893617,0.23529411764705882
144,0.05263157894736842,0.04405286343612336,0.0,0.11764705882352941
145,0.03684210526315789,0.025330396475770928,0.0,0.08823529411764705
146,0.05263157894736842,0.050660792951541855,0.0,0.1764705882352941
147,0.1631578947368421,0.17290748898678415,0.2978723404255319,0.4411764705882353
148,0.08947368421052632,0.09030837004405287,0.0,0.14705882352941177
149,0.03684210526315789,0.0341409691629956,0.0,0.20588235294117646
150,0.031578947368421054,0.030837004405286344,0.0,0.14705882352941177
151,0.05263157894736842,0.047356828193832606,0.0,0.23529411764705882
152,0.06842105263157895,0.06277533039647577,0.0425531914893617,0.1764705882352941
153,0.021052631578947368,0.025330396475770928,0.0,0.20588235294117646
154,0.13157894736842105,0.17400881057268724,0.02127659574468085,0.4411764705882353
155,0.4263157894736842,0.42070484581497797,0.0,0.29411764705882354
156,0.02631578947368421,0.02863436123348018,0.0,0.3235294117647059
157,0.031578947368421054,0.027533039647577095,0.0,0.20588235294117646
158,0.17368421052631577,0.170704845814978,0.0,0.2647058823529412
159,0.09473684210526316,0.13436123348017623,0.23404255319148937,0.3235294117647059
160,0.12105263157894737,0.15859030837004406,0.425531914893617,0.38235294117647056
161,0.13157894736842105,0.12444933920704848,0.0,0.23529411764705882
162,0.07368421052631578,0.06828193832599119,0.0,0.20588235294117646
163,0.11052631578947368,0.09140969162995596,0.0,0.20588235294117646
164,0.14210526315789473,0.16519823788546256,0.2765957446808511,0.3529411764705882
165,0.15789473684210525,0.1685022026431718,0.02127659574468085,0.2647058823529412
166,0.05263157894736842,0.05396475770925111,0.0,0.23529411764705882
167,0.1368421052631579,0.170704845814978,0.3829787234042553,0.3235294117647059
168,0.07368421052631578,0.07929515418502203,0.0,0.4411764705882353
169,0.06842105263157895,0.07158590308370046,0.0,0.1764705882352941
170,0.05789473684210526,0.06277533039647577,0.0,0.29411764705882354
171,0.05263157894736842,0.052863436123348026,0.0,0.20588235294117646
172,0.09999999999999999,0.10132158590308371,0.02127659574468085,0.20588235294117646
173,0.031578947368421054,0.0341409691629956,0.0,0.1764705882352941
174,0.10526315789473684,0.11343612334801763,0.0,0.20588235294117646
175,0.07368421052631578,0.06497797356828194,0.0,0.1764705882352941
176,0.07894736842105263,0.06938325991189428,0.0,0.1764705882352941
177,0.031578947368421054,0.02643171806167401,0.0,0.14705882352941177
178,0.15789473684210525,0.15859030837004406,0.0,0.20588235294117646
179,0.08421052631578947,0.07048458149779736,0.0,0.1764705882352941
180,0.1368421052631579,0.13656387665198239,0.0,0.29411764705882354
181,0.1631578947368421,0.17290748898678415,0.02127659574468085,0.29411764705882354
182,0.031578947368421054,0.02312775330396476,0.0,0.14705882352941177
183,0.06842105263157895,0.06938325991189428,0.0,0.2647058823529412
184,0.02631578947368421,0.024229074889867842,0.0,0.14705882352941177
185,0.02631578947368421,0.02643171806167401,0.0,0.20588235294117646
186,0.14210526315789473,0.16519823788546256,0.0,0.23529411764705882
187,0.03684210526315789,0.03524229074889868,0.0,0.20588235294117646
188,0.12105263157894737,0.1618942731277533,0.46808510638297873,0.4117647058823529
189,0.06842105263157895,0.058370044052863446,0.0,0.14705882352941177
190,0.09999999999999999,0.09471365638766521,0.0,0.23529411764705882
191,0.06842105263157895,0.07709251101321588,0.0425531914893617,0.3529411764705882
192,0.21052631578947367,0.20154185022026433,0.0,0.23529411764705882
193,0.031578947368421054,0.03854625550660794,0.0,0.2647058823529412
194,0.11578947368421053,0.12004405286343614,0.0,0.20588235294117646
195,0.10526315789473684,0.09911894273127754,0.02127659574468085,0.20588235294117646
196,0.03684210526315789,0.02863436123348018,0.0,0.11764705882352941
197,0.031578947368421054,0.02863436123348018,0.0,0.20588235294117646
198,0.07368421052631578,0.06828193832599119,0.02127659574468085,0.20588235294117646
199,0.15263157894736842,0.14207048458149782,0.0,0.29411764705882354
200,0.042105263157894736,0.04185022026431719,0.0,0.14705882352941177
201,0.031578947368421054,0.02863436123348018,0.0,0.14705882352941177
202,0.09473684210526316,0.09030837004405287,0.0,0.23529411764705882
203,0.14736842105263157,0.18942731277533043,0.0,0.3529411764705882
204,0.015789473684210527,0.024229074889867842,0.0,0.3235294117647059
205,0.031578947368421054,0.025330396475770928,0.0425531914893617,0.14705882352941177
206,0.07368421052631578,0.06828193832599119,0.0,0.23529411764705882
207,0.15789473684210525,0.1696035242290749,0.02127659574468085,0.2647058823529412
208,0.02631578947368421,0.02863436123348018,0.0,0.23529411764705882
209,0.07894736842105263,0.09251101321585904,0.0,0.29411764705882354
210,0.042105263157894736,0.0407488986784141,0.0,0.14705882352941177
211,0.07894736842105263,0.07819383259911895,0.0,0.2647058823529412
212,0.031578947368421054,0.02643171806167401,0.0,0.1764705882352941
213,0.02631578947368421,0.02312775330396476,0.0,0.14705882352941177
214,0.02631578947368421,0.024229074889867842,0.0,0.08823529411764705
215,0.031578947368421054,0.03193832599118943,0.0,0.1764705882352941
216,0.04736842105263158,0.061674008810572695,0.0,0.29411764705882354
217,0.05263157894736842,0.050660792951541855,0.0,0.1764705882352941
218,0.042105263157894736,0.04295154185022027,0.0,0.23529411764705882
219,0.03684210526315789,0.03303964757709252,0.02127659574468085,0.14705882352941177
220,0.18947368421052632,0.17290748898678415,0.0,0.23529411764705882
221,0.031578947368421054,0.025330396475770928,0.0,0.11764705882352941
222,0.1631578947368421,0.17511013215859034,0.0,0.29411764705882354
223,0.02631578947368421,0.022026431718061675,0.0,0.14705882352941177
224,0.1368421052631579,0.1288546255506608,0.0,0.23529411764705882
225,0.11052631578947368,0.15528634361233482,0.6595744680851063,0.3529411764705882
226,0.06842105263157895,0.07378854625550661,0.0,0.29411764705882354
227,0.14736842105263157,0.14867841409691632,0.0425531914893617,0.23529411764705882
228,0.02631578947368421,0.030837004405286344,0.0,0.23529411764705882
229,0.13157894736842105,0.17951541850220265,0.0,0.23529411764705882
230,0.042105263157894736,0.03524229074889868,0.0,0.20588235294117646
231,0.11052631578947368,0.11784140969162997,0.0,0.3235294117647059
232,0.042105263157894736,0.03854625550660794,0.0,0.1764705882352941
233,0.03684210526315789,0.0341409691629956,0.0,0.20588235294117646
234,0.04736842105263158,0.050660792951541855,0.0,0.2647058823529412
235,0.15789473684210525,0.170704845814978,0.14893617021276595,0.3235294117647059
236,0.05263157894736842,0.052863436123348026,0.0,0.23529411764705882
237,0.07894736842105263,0.06938325991189428,0.0,0.1764705882352941
238,0.042105263157894736,0.039647577092511016,0.0,0.14705882352941177
239,0.13157894736842105,0.157488986784141,0.0,0.2647058823529412
240,0.13157894736842105,0.157488986784141,0.5106382978723404,0.3529411764705882
241,0.05263157894736842,0.05396475770925111,0.0,0.23529411764705882
242,0.03684210526315789,0.047356828193832606,0.0,0.5
243,0.08421052631578947,0.08920704845814979,0.0,0.20588235294117646
244,0.18421052631578946,0.1685022026431718,0.02127659574468085,0.29411764705882354
245,0.03684210526315789,0.03854625550660794,0.0,0.29411764705882354
246,0.09473684210526316,0.08370044052863437,0.0,0.23529411764705882
247,0.042105263157894736,0.030837004405286344,0.0,0.14705882352941177
248,0.031578947368421054,0.03193832599118943,0.02127659574468085,0.20588235294117646
249,0.1631578947368421,0.15859030837004406,0.0,0.2647058823529412
250,0.11052631578947368,0.1629955947136564,0.46808510638297873,0.5882352941176471
251,0.042105263157894736,0.04625550660792952,0.02127659574468085,0.20588235294117646
252,0.17894736842105263,0.19493392070484583,0.0,0.2647058823529412
253,0.031578947368421054,0.027533039647577095,0.0,0.14705882352941177
254,0.19473684210526315,0.19493392070484583,0.0425531914893617,0.23529411764705882
255,0.05263157894736842,0.039647577092511016,0.0,0.14705882352941177
256,0.10526315789473684,0.10462555066079296,0.0,0.3235294117647059
257,0.04736842105263158,0.045154185022026436,0.0,0.14705882352941177
258,0.03684210526315789,0.03744493392070485,0.0,0.14705882352941177
259,0.13157894736842105,0.16740088105726875,0.2978723404255319,0.3235294117647059
260,0.08421052631578947,0.07929515418502203,0.0,0.1764705882352941
261,0.005263157894736842,0.0011013215859030836,0.0,0.08823529411764705
262,0.09999999999999999,0.09140969162995596,0.0,0.23529411764705882
263,0.05263157894736842,0.05396475770925111,0.2127659574468085,0.29411764705882354
264,0.12105263157894737,0.13105726872246698,0.2765957446808511,0.3235294117647059
265,0.031578947368421054,0.02643171806167401,0.0,0.11764705882352941
266,0.03684210526315789,0.03634361233480177,0.0,0.20588235294117646
267,0.05789473684210526,0.04955947136563878,0.0,0.1764705882352941
268,0.14210526315789473,0.17290748898678415,0.40425531914893614,0.3529411764705882
269,0.04736842105263158,0.04955947136563878,0.0,0.23529411764705882
270,0.12631578947368421,0.14427312775330398,0.0,0.23529411764705882
271,0.05263157894736842,0.056167400881057275,0.0,0.2647058823529412
272,0.15263157894736842,0.15969162995594716,0.0,0.20588235294117646
273,0.1368421052631579,0.1685022026431718,0.2553191489361702,0.29411764705882354
274,0.042105263157894736,0.03854625550660794,0.02127659574468085,0.14705882352941177
275,0.031578947368421054,0.03193832599118943,0.0,0.2647058823529412
276,0.005263157894736842,0.006607929515418502,0.0,0.14705882352941177
277,0.04736842105263158,0.039647577092511016,0.0,0.20588235294117646
278,0.042105263157894736,0.030837004405286344,0.0,0.20588235294117646
279,0.05789473684210526,0.04955947136563878,0.0,0.11764705882352941
280,0.05263157894736842,0.059471365638766524,0.0,0.3529411764705882
281,0.02631578947368421,0.022026431718061675,0.0,0.1764705882352941
282,0.14210526315789473,0.15528634361233482,0.0,0.29411764705882354
283,0.03684210526315789,0.02973568281938326,0.0,0.14705882352941177
284,0.005263157894736842,0.005506607929515419,0.0,0.11764705882352941
285,0.14210526315789473,0.13105726872246698,0.0,0.20588235294117646
286,0.06842105263157895,0.061674008810572695,0.0,0.20588235294117646
287,0.005263157894736842,0.002202643171806167,0.0,0.058823529411764705
288,0.17894736842105263,0.16079295154185025,0.02127659574468085,0.20588235294117646
289,0.17368421052631577,0.17400881057268724,0.0,0.20588235294117646
290,0.14210526315789473,0.16519823788546256,0.0,0.3235294117647059
291,0.042105263157894736,0.03854625550660794,0.0,0.20588235294117646
292,0.06842105263157895,0.058370044052863446,0.0,0.20588235294117646
293,0.021052631578947368,0.02092511013215859,0.02127659574468085,0.11764705882352941
294,0.02631578947368421,0.022026431718061675,0.0,0.11764705882352941
295,0.03684210526315789,0.052863436123348026,0.0,0.3529411764705882
296,0.15789473684210525,0.17290748898678415,0.2765957446808511,0.23529411764705882
297,0.06842105263157895,0.07158590308370046,0.0,0.3235294117647059
298,0.18421052631578946,0.16629955947136565,0.0,0.1764705882352941
299,0.05789473684210526,0.05396475770925111,0.0,0.20588235294117646
300,0.07894736842105263,0.07158590308370046,0.0,0.20588235294117646
301,0.08947368421052632,0.09471365638766521,0.0,0.23529411764705882
302,0.1631578947368421,0.170704845814978,0.0,0.2647058823529412
303,0.11052631578947368,0.09801762114537446,0.0,0.20588235294117646
304,0.02631578947368421,0.024229074889867842,0.0,0.29411764705882354
305,0.1368421052631579,0.15859030837004406,0.1702127659574468,0.3529411764705882
306,0.05789473684210526,0.060572687224669616,0.0,0.1764705882352941
307,0.03684210526315789,0.02643171806167401,0.0,0.11764705882352941
308,0.07894736842105263,0.07599118942731278,0.0,0.29411764705882354
309,0.12105263157894737,0.1497797356828194,0.10638297872340426,0.2647058823529412
310,0.05789473684210526,0.058370044052863446,0.0,0.2647058823529412
311,0.13157894736842105,0.1696035242290749,0.06382978723404255,0.2647058823529412
312,0.12631578947368421,0.14537444933920707,0.3829787234042553,0.3235294117647059
313,0.14210526315789473,0.1288546255506608,0.0,0.29411764705882354
314,0.17894736842105263,0.15418502202643172,0.0425531914893617,0.1764705882352941
315,0.05263157894736842,0.04295154185022027,0.0,0.14705882352941177
316,0.02631578947368421,0.02643171806167401,0.0,0.20588235294117646
317,0.12105263157894737,0.1288546255506608,0.02127659574468085,0.1764705882352941
318,0.04736842105263158,0.04845814977973569,0.0,0.20588235294117646
319,0.1368421052631579,0.170704845814978,0.2765957446808511,0.3235294117647059
320,0.021052631578947368,0.02312775330396476,0.0,0.1764705882352941
321,0.05263157894736842,0.05396475770925111,0.0,0.2647058823529412
322,0.06842105263157895,0.06607929515418504,0.0,0.14705882352941177
323,0.13157894736842105,0.1156387665198238,0.0851063829787234,0.1764705882352941
324,0.1631578947368421,0.170704845814978,0.0,0.2647058823529412
325,0.031578947368421054,0.030837004405286344,0.0,0.20588235294117646
326,0.02631578947368421,0.03303964757709252,0.0,0.23529411764705882
327,0.03684210526315789,0.03193832599118943,0.0,0.1764705882352941
328,0.09473684210526316,0.08480176211453745,0.0,0.20588235294117646
329,0.03684210526315789,0.03303964757709252,0.0,0.1764705882352941
330,0.11052631578947368,0.09251101321585904,0.0,0.20588235294117646
331,0.031578947368421054,0.022026431718061675,0.0,0.14705882352941177
332,0.06842105263157895,0.0814977973568282,0.0,0.3235294117647059
333,0.11052631578947368,0.13876651982378857,0.2553191489361702,0.29411764705882354
334,0.23157894736842105,0.2533039647577093,0.0,0.29411764705882354
335,0.14210526315789473,0.17290748898678415,0.48936170212765956,0.3235294117647059
336,0.05263157894736842,0.047356828193832606,0.0,0.1764705882352941
337,0.05789473684210526,0.060572687224669616,0.0,0.1764705882352941
338,0.021052631578947368,0.02643171806167401,0.0,0.23529411764705882
339,0.02631578947368421,0.022026431718061675,0.0,0.14705882352941177
340,0.042105263157894736,0.04295154185022027,0.0,0.20588235294117646
341,0.03684210526315789,0.02863436123348018,0.0,0.14705882352941177
342,0.1631578947368421,0.1640969162995595,0.0851063829787234,0.2647058823529412
343,0.02631578947368421,0.02973568281938326,0.0,0.23529411764705882
344,0.03684210526315789,0.03524229074889868,0.0,0.29411764705882354
345,0.04736842105263158,0.05506607929515419,0.0,0.2647058823529412
346,0.02631578947368421,0.0341409691629956,0.0,0.23529411764705882
347,0.10526315789473684,0.09140969162995596,0.0,0.20588235294117646
348,0.02631578947368421,0.03193832599118943,0.0,0.23529411764705882
349,0.11052631578947368,0.12004405286343614,0.1702127659574468,0.29411764705882354
350,0.07894736842105263,0.08370044052863437,0.0,0.23529411764705882
351,0.06315789473684211,0.052863436123348026,0.0,0.1764705882352941
352,0.08947368421052632,0.06718061674008811,0.0,0.20588235294117646
353,0.1631578947368421,0.16079295154185025,0.0,0.29411764705882354
354,0.14736842105263157,0.13986784140969163,0.0,0.20588235294117646
355,0.042105263157894736,0.047356828193832606,0.02127659574468085,0.20588235294117646
356,0.20526315789473684,0.22026431718061676,0.0,0.29411764705882354
357,0.11052631578947368,0.1629955947136564,0.46808510638297873,0.5882352941176471
358,0.12631578947368421,0.16079295154185025,0.5957446808510638,0.3235294117647059
359,0.17894736842105263,0.18281938325991193,0.0,0.29411764705882354
360,0.09473684210526316,0.09140969162995596,0.0,0.20588235294117646
361,0.03684210526315789,0.039647577092511016,0.0,0.1764705882352941
362,0.021052631578947368,0.014317180616740088,0.0,0.11764705882352941
363,0.031578947368421054,0.03193832599118943,0.0,0.1764705882352941
364,0.08421052631578947,0.09471365638766521,0.0,0.20588235294117646
365,0.1631578947368421,0.17400881057268724,0.0,0.2647058823529412
366,0.06315789473684211,0.052863436123348026,0.0,0.20588235294117646
367,0.10526315789473684,0.17951541850220265,0.3829787234042553,0.3529411764705882
368,0.09473684210526316,0.13986784140969163,0.36170212765957444,0.4117647058823529
369,0.02631578947368421,0.02643171806167401,0.0,0.20588235294117646
370,0.03684210526315789,0.03193832599118943,0.0,0.14705882352941177
371,0.14210526315789473,0.13986784140969163,0.0,0.23529411764705882
372,0.042105263157894736,0.03524229074889868,0.0,0.14705882352941177
373,0.06315789473684211,0.05726872246696036,0.0,0.14705882352941177
374,0.19473684210526315,0.1762114537444934,0.0,0.20588235294117646
375,0.12631578947368421,0.170704845814978,0.2978723404255319,0.3235294117647059
376,0.02631578947368421,0.02312775330396476,0.0,0.1764705882352941
377,0.05789473684210526,0.056167400881057275,0.0,0.2647058823529412
378,0.1368421052631579,0.14207048458149782,0.0,0.2647058823529412
379,0.03684210526315789,0.03744493392070485,0.0,0.20588235294117646
380,0.14210526315789473,0.15528634361233482,0.0,0.2647058823529412
381,0.3368421052631579,0.32819383259911894,0.0,0.2647058823529412
382,0.06315789473684211,0.06277533039647577,0.0,0.20588235294117646
383,0.04736842105263158,0.04405286343612336,0.0,0.14705882352941177
384,0.04736842105263158,0.04295154185022027,0.06382978723404255,0.11764705882352941
385,0.11052631578947368,0.1618942731277533,0.3404255319148936,0.3235294117647059
386,0.02631578947368421,0.022026431718061675,0.02127659574468085,0.14705882352941177
387,0.031578947368421054,0.03193832599118943,0.0,0.23529411764705882
388,0.03684210526315789,0.030837004405286344,0.0,0.11764705882352941
389,0.11578947368421053,0.1685022026431718,0.3404255319148936,0.38235294117647056
390,0.04736842105263158,0.04955947136563878,0.0,0.20588235294117646
391,0.02631578947368421,0.025330396475770928,0.0,0.1764705882352941
392,0.08421052631578947,0.08590308370044054,0.0,0.29411764705882354
393,0.02631578947368421,0.022026431718061675,0.0,0.20588235294117646
394,0.14736842105263157,0.12444933920704848,0.0,0.1764705882352941
395,0.05789473684210526,0.059471365638766524,0.06382978723404255,0.14705882352941177
396,0.08947368421052632,0.11013215859030838,0.0,0.3235294117647059
397,0.1368421052631579,0.12775330396475773,0.02127659574468085,0.23529411764705882
398,0.23157894736842105,0.24118942731277535,0.0,0.23529411764705882
399,0.19999999999999998,0.22246696035242294,0.0,0.29411764705882354
400,0.10526315789473684,0.12334801762114539,0.0,0.38235294117647056
401,0.15789473684210525,0.1718061674008811,0.5957446808510638,0.23529411764705882
402,0.04736842105263158,0.0407488986784141,0.0,0.1764705882352941
403,0.03684210526315789,0.03744493392070485,0.0,0.20588235294117646
404,0.05263157894736842,0.050660792951541855,0.0,0.2647058823529412
405,0.07368421052631578,0.08259911894273128,0.0,0.3235294117647059
406,0.07368421052631578,0.06387665198237887,0.0,0.20588235294117646
407,0.16842105263157894,0.18281938325991193,0.0,0.29411764705882354
